EAN,Country,Buybox price
0194343082219,Latvia,215.58
194343199832,Latvia,79.73
194343050041,Latvia,58.72
194343185637,Latvia,62.25
194343187501,Latvia,93.45
194343185644,Latvia,63.49
194343184838,Latvia,47.73
194343082189,Latvia,77.29
194343199764,Latvia,
194343199672,Latvia,
194343184739,Latvia,76.5
194343081144,Latvia,80.82
194343187129,Latvia,77.74
194343149936,Latvia,188.93
194343107967,Latvia,
0194343039121,Finland,153.36
0194343142630,Lithuania,0.0
0194343142630,Estonia,0.0
0194343142630,Finland,197.0
194343146997,Lithuania,197.08
194343146997,Latvia,206.83
194343146997,Estonia,190.88
194343071442,Lithuania,89.84
194343071442,Estonia,96.25
194343071442,Finland,93.09
194343081663,Lithuania,129.62
194343081663,Estonia,129.97
194343081663,Finland,133.83
194343080529,Lithuania,116.24
194343080529,Estonia,119.22
194343080529,Finland,132.79
6955880399369,Latvia,180.63
6955880399369,Estonia,
6955880399369,Finland,
194343184746,Latvia,51.31
0194343013398,Lithuania,111.49
0194343013398,Estonia,111.32
0194343013398,Finland,97.6
0194343080574,Lithuania,88.69
0194343080574,Latvia,86.9
0194343080574,Estonia,86.94
0194343080574,Finland,86.49
0194343080864,Lithuania,72.03
0194343080864,Estonia,72.03
0194343080864,Finland,72.98
0194343082042,Lithuania,266.01
0194343082042,Estonia,264.5
0194343082042,Finland,276.58
0194343037004,Estonia,238.96
0194343037004,Finland,244.9
0194343081090,Estonia,81.21
0194343081090,Finland,73.36
0194343039121,Lithuania,150.46
0194343039121,Latvia,138.69
0194343039121,Estonia,150.29
0194343104218,Latvia,29.58
0194343104218,Estonia,35.61
0194343104218,Finland,27.17
0194343031965,Lithuania,129.29
0194343042626,Lithuania,126.39
0194343042626,Latvia,128.64
0194343042626,Estonia,126.99
0194343035703,Lithuania,45.53
0194343035703,Latvia,45.52
0194343035703,Estonia,45.9
0194343035703,Finland,53.83
194343082158,Lithuania,93.74
194343082158,Latvia,88.49
194343082158,Estonia,96.57
194343082158,Finland,101.19
0194343148274,Lithuania,44.27
0194343038452,Lithuania,91.38
0194343038452,Latvia,84.67
0194343038452,Estonia,91.43
0194343038452,Finland,86.84
6955880399932,Lithuania,
6955880318674,Lithuania,55.99
6955880318674,Latvia,55.99
6955880318681,Lithuania,60.04
6955880318681,Latvia,52.66
6955880318681,Estonia,57.83
6955880318681,Finland,62.72
6955880338795,Lithuania,0.0
6955880338795,Estonia,122.79
6955880338795,Finland,121.84
0194343010502,Lithuania,81.93
0194343078410,Lithuania,126.04
0194343078410,Estonia,127.38
0194343078410,Finland,117.36
0194343019482,Lithuania,60.0
0194343019482,Latvia,60.0
0194343019482,Estonia,60.0
0194343019482,Finland,65.0
0194343147185,Lithuania,46.73
0194343104218,Lithuania,34.26
1692178800767,Estonia,76.69
1692178800767,Finland,80.66
0194343050775,Estonia,99.15
0194343050775,Finland,100.24
0194343080567,Latvia,0.0
0194343080567,Estonia,0.0
0194343080567,Finland,169.17
194343082189,Estonia,86.29
194343082189,Finland,79.19
194343081144,Estonia,75.89
194343081144,Finland,83.11
0194343191485,Latvia,38.95
194343036298,Latvia,292.68
0194343045658,Latvia,85.17
194343152011,Lithuania,71.74
194343152011,Estonia,54.5
194343152011,Finland,49.01
6955880399871,Lithuania,
6955880399918,Lithuania,
6955880399925,Lithuania,
0194343147642,Estonia,63.48
0194343147642,Finland,60.68
0194343107783,Estonia,109.04
0194343107783,Finland,94.29
0194343106052,Latvia,49.85
0194343106052,Estonia,50.24
0194343037974,Latvia,79.65
0194343037974,Estonia,80.31
0194343037974,Finland,80.32
0194343082219,Estonia,0.0
0194343082219,Finland,237.32
0194343042602,Latvia,69.26
0194343042602,Estonia,69.83
0194343042602,Finland,69.84
0194343042619,Latvia,69.26
0194343042619,Estonia,68.03
0194343042619,Finland,68.34
194343047096,Latvia,53.67
194343047096,Estonia,57.13
1692178800767,Latvia,77.29
0194343191768,Latvia,72.31
0194343032108,Finland,50.63
0194343042800,Latvia,138.27
0194343185781,Latvia,220.6
194343034195,Latvia,
0194343198873,Latvia,0.0
0194343194189,Latvia,77.88
0194343045603,Latvia,92.49
0194343199306,Latvia,47.43
0194343043661,Latvia,57.58
0194343147123,Finland,46.23
6955880347742,Estonia,50.14
6955880347742,Finland,43.56
194343022901,Latvia,59.96
194343022901,Estonia,65.33
194343022901,Finland,58.31
0194343018942,Latvia,138.28
0194343018942,Estonia,130.55
0194343018942,Finland,124.72
0194343147642,Latvia,56.74
0194343160733,Estonia,93.44
0194343160740,Latvia,0.0
0194343160740,Estonia,0.0
194343155401,Estonia,117.39
194343155395,Estonia,115.7
194343155388,Estonia,106.09
194343153858,Estonia,119.23
194343153988,Estonia,84.53
194343154121,Estonia,64.91
194343153896,Estonia,84.53
194343153889,Estonia,58.24
194343153926,Estonia,94.67
194343153810,Estonia,0.0
0194343147642,Lithuania,62.33
194343047096,Lithuania,58.39
0194343050775,Lithuania,106.27
0194343189352,Latvia,92.24
,Lithuania,
0194343194158,Latvia,29.19
6955880304783,Finland,68.85
194343148847,Estonia,75.54
0194343156736,Estonia,73.89
0194343156729,Estonia,63.51
0194343156712,Estonia,74.6
194343162683,Latvia,115.49
194343162683,Estonia,113.99
194343162676,Latvia,112.49
194343162676,Estonia,111.99
194343153322,Latvia,193.23
194343153322,Estonia,198.57
194343154466,Estonia,51.87
194343154671,Estonia,0.0
0194343044170,Estonia,0.0
194343155166,Latvia,87.79
194343155166,Estonia,82.14
194343155180,Latvia,92.14
194343155180,Estonia,85.5
0194343160719,Latvia,0.0
0194343160719,Estonia,0.0
0194343160733,Latvia,114.14
194343155265,Estonia,32.19
194343155289,Estonia,35.19
194343155272,Estonia,30.69
194343155197,Estonia,33.99
194343155258,Estonia,36.99
194343155203,Estonia,33.99
194343156941,Latvia,30.66
194343156941,Estonia,31.28
194343157436,Estonia,0.0
194343148809,Latvia,51.61
194343148809,Estonia,59.35
194343148793,Latvia,51.61
194343148793,Estonia,59.35
194343148816,Latvia,46.48
194343148816,Estonia,52.99
194343152714,Latvia,149.57
194343152714,Estonia,149.57
194343148823,Latvia,114.04
194343148823,Estonia,0.0
194343148847,Latvia,78.68
194343151502,Estonia,203.74
194343151731,Estonia,56.58
194343151694,Latvia,0.0
194343151694,Estonia,0.0
194343149981,Latvia,77.26
194343149981,Estonia,0.0
194343149998,Estonia,0.0
194343155067,Estonia,42.36
194343155050,Estonia,43.74
194343155074,Estonia,58.31
194343145884,Estonia,44.85
194343145839,Estonia,58.56
194343145853,Estonia,53.24
194343145846,Estonia,55.91
194343154060,Estonia,137.39
194343153841,Estonia,105.37
194343145006,Estonia,106.09
194343145396,Latvia,104.52
194343145396,Estonia,92.65
194343145402,Estonia,103.49
194343145815,Estonia,0.0
194343145822,Latvia,
194343145822,Estonia,
194343145594,Latvia,
194343145594,Estonia,
194343145983,Estonia,89.52
194343151991,Estonia,62.69
194343152028,Estonia,62.08
194343152042,Latvia,53.69
194343152042,Estonia,62.29
194343146188,Estonia,0.0
194343146195,Estonia,181.13
194343146201,Estonia,0.0
194343146171,Estonia,132.69
194343146102,Estonia,0.0
194343148427,Latvia,35.51
194343148427,Estonia,34.21
194343153520,Estonia,145.16
194343153513,Estonia,0.0
194343045924,Estonia,163.38
194343026725,Latvia,73.89
194343026725,Estonia,78.27
194343186177,Estonia,58.24
194343046693,Estonia,0.0
194343107967,Estonia,0.0
194343145655,Latvia,
194343145655,Estonia,
19434314566,Latvia,
19434314566,Estonia,
194343145679,Latvia,100.33
194343145679,Estonia,108.92
194343145686,Latvia,
194343145686,Estonia,
194343145693,Latvia,
194343145693,Estonia,
194343145792,Latvia,
194343145792,Estonia,
194343145808,Latvia,97.49
194343145808,Estonia,100.74
194343145815,Latvia,0.0
194343144368,Estonia,63.62
194343144375,Latvia,71.83
194343144375,Estonia,71.44
194343145280,Latvia,
194343150697,Latvia,85.04
194343142258,Latvia,200.74
194343142258,Estonia,180.48
194343142197,Latvia,0.0
194343142197,Estonia,0.0
194343142241,Latvia,0.0
194343142241,Estonia,0.0
194343143118,Latvia,88.49
194343143118,Estonia,89.89
194343143125,Latvia,
194343143125,Estonia,
194343144313,Latvia,85.12
194343144313,Estonia,91.31
194343187075,Estonia,0.0
194343185262,Estonia,106.09
194343047928,Estonia,77.63
194343148465,Latvia,34.84
194343148465,Estonia,33.89
194343149806,Latvia,40.0
194343148434,Latvia,55.88
194343148434,Estonia,53.67
194343148397,Latvia,55.88
194343148397,Estonia,53.67
194343149868,Latvia,49.67
194343149868,Estonia,54.92
194343145990,Estonia,30.29
194343146065,Estonia,29.83
194343149738,Estonia,22.59
194343146676,Estonia,0.0
194343144337,Latvia,57.33
194343144337,Estonia,58.19
194343144344,Latvia,0.0
194343144344,Estonia,0.0
194343144351,Latvia,61.68
194343144351,Estonia,62.17
194343144368,Latvia,63.27
0194343080567,Lithuania,169.17
0194343184449,Lithuania,130.43
0194343037004,Lithuania,243.29
194343082189,Lithuania,88.89
0194343081090,Lithuania,82.32
194343081144,Lithuania,102.39
194343149875,Latvia,29.77
194343143286,Estonia,39.94
194343148472,Latvia,
194343148472,Estonia,
194343143255,Latvia,31.4
194343143255,Estonia,35.48
194343148489,Latvia,
194343148489,Estonia,
194343143224,Latvia,0.0
194343143224,Estonia,0.0
194343148496,Latvia,41.38
194343148496,Estonia,40.2
194343148458,Latvia,33.55
194343148458,Estonia,33.49
0194343037639,Lithuania,0.0
0194343019352,Lithuania,48.07
194343022901,Lithuania,66.77
0194343147154,Lithuania,53.4
0194343018942,Lithuania,137.23
0194343014654,Lithuania,97.37
0194343107783,Lithuania,105.74
0194343106052,Lithuania,67.76
0194343147093,Lithuania,56.88
0194343037974,Lithuania,79.65
6955880396078,Lithuania,
0194343146768,Lithuania,171.37
0194343146737,Lithuania,195.41
0194343082219,Lithuania,216.59
0194343044934,Lithuania,73.7
0194343042602,Lithuania,70.64
0194343042619,Lithuania,67.47
0194343034942,Lithuania,54.45
0194343147420,Lithuania,55.36
1692178800767,Lithuania,79.99
6955880352258,Latvia,44.1
6955880315949,Latvia,45.75
6955880387076,Latvia,43.72
6955880399727,Latvia,25.36
0194343044422,Latvia,85.12
0194343190341,Latvia,172.01
0194343190327,Latvia,0.0
0194343193854,Latvia,38.58
0194343147123,Lithuania,55.6
0194343040905,Lithuania,85.27
0194343148205,Lithuania,47.12
0194343148182,Lithuania,37.1
0194343029085,Lithuania,49.29
0194343147338,Lithuania,44.5
0194343147086,Lithuania,55.55
6955880347742,Lithuania,55.55
0194343108759,Lithuania,53.67
0194343023762,Lithuania,68.23
0194343107905,Lithuania,77.05
0194343028477,Lithuania,83.13
6955880326259,Estonia,15.49
6955880390588,Estonia,76.41
6955880326242,Estonia,27.0
6955880387076,Estonia,46.78
6955880396085,Estonia,0.0
6955880399727,Estonia,31.64
6955880326266,Estonia,31.94
6955880326280,Estonia,26.29
194343012056,Finland,62.97
6955880342419,Finland,65.77
6955880331697,Finland,101.06
6955880334858,Finland,77.68
6955880394418,Finland,128.55
6955880352258,Finland,34.29
6955880315949,Finland,43.69
6955880387076,Finland,36.09
6955880399727,Finland,25.0
0194343147123,Latvia,57.49
6955880342419,Latvia,0.0
6955880334858,Latvia,78.49
0194343191393,Latvia,116.98
0194343188508,Latvia,66.14
0194343190716,Latvia,220.6
0194343036342,Latvia,204.62
0194343043838,Latvia,63.28
0194343049533,Latvia,100.99
0194343045221,Latvia,197.63
0194343045177,Latvia,68.61
0194343045160,Latvia,58.29
0194343031477,Latvia,49.58
0194343027081,Latvia,41.42
0194343030944,Latvia,75.05
0194343198484,Latvia,0.0
0194343193830,Latvia,26.73
0194343140513,Latvia,36.49
6955880342419,Estonia,0.0
6955880334858,Estonia,86.22
6955880352258,Estonia,44.4
0194343808347,Estonia,52.29
6955880315949,Estonia,52.59
6955880325450,Finland,62.85
6955880357666,Finland,39.86
6955880302413,Finland,45.59
6955880326259,Finland,16.37
6955880390588,Finland,76.36
6955880326242,Finland,30.0
6955880390786,Finland,47.14
6955880396085,Finland,205.73
194343105888,Finland,52.4
6955880326266,Finland,26.43
6955880429734,Latvia,181.63
0194343045610,Latvia,78.01
0194343188867,Latvia,93.72
0194343194172,Latvia,39.61
0194343194462,Latvia,34.02
0194343140728,Latvia,37.69
0194343140742,Latvia,38.98
0194343189376,Latvia,96.69
0194343186894,Latvia,81.16
0194343144702,Latvia,79.19
0194343160719,Finland,134.63
0194343160733,Lithuania,96.6
0194343160733,Finland,75.61
0194343160740,Lithuania,0.0
0194343160740,Finland,112.68
194343155401,Lithuania,117.19
194343155395,Lithuania,113.57
194343155388,Lithuania,105.69
194343153858,Lithuania,125.09
194343153988,Lithuania,87.19
194343154121,Lithuania,61.2
194343153896,Lithuania,87.44
194343153889,Lithuania,58.24
194343153926,Lithuania,101.56
194343153810,Lithuania,105.71
0194343191348,Latvia,74.78
0194343189918,Latvia,0.0
0194343044385,Latvia,0.0
194343191232,Latvia,145.24
6955880359639,Finland,47.96
194343148847,Lithuania,75.54
0194343156736,Lithuania,73.93
0194343156736,Finland,68.87
0194343156729,Lithuania,63.69
0194343156729,Finland,60.84
0194343156712,Lithuania,75.57
0194343156712,Finland,64.54
194343162683,Lithuania,114.99
194343162676,Lithuania,113.49
194343153315,Lithuania,161.82
194343153322,Lithuania,195.21
194343154466,Lithuania,56.93
194343154466,Finland,41.84
194343154671,Lithuania,0.0
194343154671,Finland,41.84
0194343044170,Lithuania,0.0
0194343044170,Finland,197.0
194343155166,Lithuania,89.36
194343155180,Lithuania,88.86
0194343160719,Lithuania,105.01
194343145006,Finland,94.52
194343145396,Lithuania,104.27
194343145402,Lithuania,108.88
194343155265,Lithuania,43.72
194343155289,Lithuania,45.15
194343155272,Lithuania,42.76
194343155197,Lithuania,44.43
194343155258,Lithuania,46.36
194343155203,Lithuania,43.93
194343156941,Lithuania,38.08
194343157436,Lithuania,0.0
194343157436,Finland,142.19
194343157443,Lithuania,141.16
194343153063,Lithuania,138.49
194343153070,Lithuania,155.8
194343148809,Lithuania,56.74
194343148793,Lithuania,57.21
194343148816,Lithuania,51.6
194343152714,Lithuania,149.57
194343148823,Lithuania,0.0
194343155067,Lithuania,51.5
194343155067,Finland,37.53
194343155050,Lithuania,43.91
194343155050,Finland,37.2
194343155074,Lithuania,59.03
194343155074,Finland,52.28
194343145884,Lithuania,47.05
194343145884,Finland,33.36
194343145860,Lithuania,45.29
194343145839,Lithuania,60.85
194343145839,Finland,46.96
194343145853,Lithuania,54.99
194343145853,Finland,45.09
194343145846,Lithuania,58.45
194343145846,Finland,44.91
194343154060,Lithuania,138.04
194343154060,Finland,150.83
194343153841,Lithuania,102.32
194343153841,Finland,94.6
194343145006,Lithuania,104.64
194343146201,Finland,63.29
194343146171,Lithuania,132.69
194343146171,Finland,40.29
194343146102,Lithuania,0.0
194343146102,Finland,68.19
194343148427,Lithuania,44.51
194343153520,Lithuania,137.49
194343153520,Finland,129.03
194343153513,Lithuania,0.0
194343045924,Lithuania,175.39
194343045924,Finland,173.33
194343151502,Lithuania,207.83
194343151502,Finland,199.42
194343151731,Lithuania,55.49
194343151731,Finland,47.84
194343151694,Lithuania,44.55
194343149981,Lithuania,86.01
194343149981,Finland,84.84
194343149998,Lithuania,0.0
194343149998,Finland,82.5
194343145679,Lithuania,117.32
194343145686,Lithuania,
194343145693,Lithuania,
194343145792,Lithuania,
194343145808,Lithuania,97.99
194343145815,Lithuania,0.0
194343145822,Lithuania,
194343145594,Lithuania,
194343145983,Lithuania,91.24
194343145983,Finland,87.64
194343151991,Lithuania,65.99
194343151991,Finland,66.24
194343152028,Lithuania,65.99
194343152028,Finland,57.23
194343152042,Lithuania,65.99
194343146188,Lithuania,0.0
194343146188,Finland,106.06
194343146195,Lithuania,181.13
194343146195,Finland,193.81
194343146201,Lithuania,73.69
194343142258,Lithuania,193.78
194343142197,Lithuania,0.0
194343142241,Lithuania,0.0
194343143118,Lithuania,86.69
194343143125,Lithuania,
194343144313,Lithuania,90.56
194343187075,Lithuania,154.86
194343185262,Lithuania,103.99
194343185262,Finland,101.68
194343047928,Lithuania,80.87
194343047928,Finland,57.47
194343026725,Lithuania,75.62
194343026725,Finland,66.14
194343186177,Lithuania,66.11
194343186177,Finland,47.43
194343046693,Lithuania,69.89
194343107967,Lithuania,0.0
194343107967,Finland,92.01
194343145655,Lithuania,
19434314566,Lithuania,
194343148465,Lithuania,34.39
194343149806,Lithuania,51.01
194343148434,Lithuania,62.89
194343148397,Lithuania,62.89
194343149868,Lithuania,58.71
194343145990,Lithuania,36.99
194343145990,Finland,26.19
194343146065,Lithuania,37.99
194343146065,Finland,27.66
194343149738,Lithuania,22.59
194343149738,Finland,14.94
194343146676,Lithuania,36.55
194343146676,Finland,25.0
194343144337,Lithuania,58.63
194343144344,Lithuania,80.88
194343144351,Lithuania,66.65
194343144368,Lithuania,73.24
194343144375,Lithuania,62.99
194343145280,Lithuania,
194343150697,Lithuania,88.8
194343146638,Estonia,98.5
194343146638,Finland,92.89
194343146645,Lithuania,103.49
194343146645,Estonia,107.65
194343146645,Finland,115.7
194343146652,Lithuania,82.89
194343146652,Estonia,89.21
194343146652,Finland,89.7
194343143309,Lithuania,30.59
194343143309,Latvia,24.0
194343143309,Estonia,28.1
194343149875,Lithuania,32.19
194343143286,Lithuania,43.19
194343143286,Finland,32.03
194343148472,Lithuania,
194343143255,Lithuania,42.41
194343148489,Lithuania,
194343143224,Lithuania,
194343148496,Lithuania,49.99
194343148458,Lithuania,33.81
194343198514,Latvia,
194343198514,Estonia,
194343187884,Lithuania,
194343187884,Latvia,
194343187884,Estonia,
194343035475,Lithuania,0.0
194343035475,Latvia,0.0
194343149912,Lithuania,188.7
194343149912,Estonia,188.69
194343149912,Finland,189.88
194343149929,Lithuania,206.13
194343149929,Estonia,210.3
194343149929,Finland,189.46
194343149943,Lithuania,191.93
194343149943,Estonia,193.49
194343149943,Finland,202.03
194343149936,Lithuania,194.93
194343149936,Estonia,189.93
194343149936,Finland,200.93
194343146638,Lithuania,100.59
194343151410,Latvia,64.58
194343151410,Estonia,0.0
194343151427,Lithuania,62.29
194343151427,Estonia,55.76
194343151427,Finland,49.4
194343143026,Lithuania,41.13
194343143026,Latvia,36.54
194343143026,Estonia,43.09
194343144573,Lithuania,82.34
194343144580,Lithuania,76.98
194343151779,Lithuania,267.74
194343151779,Latvia,256.48
194343151779,Estonia,261.66
194343145228,Lithuania,0.0
194343145228,Estonia,0.0
194343145228,Finland,127.59
194343145235,Lithuania,142.89
194343145235,Latvia,126.89
194343145235,Estonia,0.0
194343198514,Lithuania,
0194343142906,Finland,67.93
194343144252,Lithuania,0.0
194343144252,Latvia,161.04
194343144252,Estonia,0.0
194343144245,Lithuania,0.0
194343144245,Latvia,
194343144245,Estonia,
0194343140964,Lithuania,
0194343140964,Estonia,
0194343140964,Finland,76.17
0194343143088,Lithuania,163.11
0194343143088,Latvia,163.11
0194343143088,Estonia,163.11
0194343143088,Finland,176.13
194343151397,Lithuania,49.29
194343151373,Lithuania,46.32
194343151373,Estonia,39.68
194343151373,Finland,33.23
194343151434,Lithuania,84.89
194343151410,Lithuania,72.86
194343140919,Estonia,66.26
194343143491,Lithuania,84.09
194343143491,Latvia,73.29
194343143491,Estonia,78.25
194343145082,Lithuania,
194343145082,Latvia,
194343145082,Estonia,
0194343195360,Lithuania,63.69
0194343195360,Latvia,65.96
0194343195360,Estonia,65.96
0194343195360,Finland,69.87
0194343195377,Lithuania,66.42
0194343195377,Latvia,66.17
0194343195377,Estonia,66.42
0194343195377,Finland,70.35
0194343141732,Lithuania,0.0
0194343141732,Estonia,0.0
0194343141732,Finland,69.24
0194343142906,Lithuania,62.36
0194343142906,Estonia,57.71
194343198682,Estonia,37.36
194343195766,Lithuania,48.92
194343195766,Latvia,37.69
194343195766,Estonia,40.33
194343186818,Lithuania,63.96
194343186818,Estonia,0.0
194343189406,Lithuania,51.8
194343189406,Estonia,52.17
194343189307,Lithuania,51.8
194343189307,Estonia,52.3
194343151656,Lithuania,170.64
194343151656,Estonia,166.22
194343144382,Lithuania,61.14
194343144382,Latvia,0.0
194343144382,Estonia,55.17
194343140902,Lithuania,50.5
194343140902,Estonia,0.0
194343140926,Lithuania,58.54
194343140926,Estonia,47.49
194343140919,Lithuania,73.92
194343195285,Lithuania,110.77
194343195285,Latvia,118.26
194343195285,Estonia,108.02
194343195292,Lithuania,124.62
194343195292,Estonia,108.02
194343195681,Lithuania,58.44
194343195681,Estonia,56.87
194343195674,Lithuania,62.8
194343195674,Estonia,52.11
194343196022,Lithuania,81.98
194343196022,Estonia,74.18
194343196107,Lithuania,93.43
194343196107,Estonia,0.0
194343189468,Lithuania,75.96
194343189468,Estonia,72.25
194343198699,Lithuania,62.19
194343198699,Latvia,33.69
194343198699,Estonia,34.24
194343198682,Lithuania,45.82
194343198682,Latvia,38.69
194343049403,Estonia,32.52
194343046136,Lithuania,37.36
194343046136,Estonia,32.98
194343198538,Lithuania,54.32
194343198538,Estonia,54.57
0194343143699,Lithuania,181.39
0194343143699,Estonia,173.29
0194343143699,Finland,182.68
0194343143682,Lithuania,326.53
0194343143682,Estonia,326.53
0194343143682,Finland,353.4
194343141244,Lithuania,101.09
194343141244,Latvia,69.83
194343141244,Estonia,80.7
194343140940,Lithuania,130.98
194343140940,Latvia,117.36
194343140940,Estonia,124.88
194343140759,Lithuania,151.25
194343140759,Latvia,134.1
194343140759,Estonia,145.74
0194343193854,Estonia,45.23
0194343193854,Finland,37.29
0194343193830,Lithuania,38.14
0194343193830,Estonia,31.41
0194343193830,Finland,25.0
0194343029443,Lithuania,
0194343029443,Estonia,
0194343029443,Finland,113.63
0194343029139,Lithuania,93.99
0194343029139,Estonia,94.44
0194343029139,Finland,103.69
6955880305285,Lithuania,
6955880305285,Latvia,
6955880305285,Estonia,
6955880392193,Lithuania,
6955880392193,Latvia,
6955880392193,Estonia,
194343046129,Lithuania,37.36
194343046129,Estonia,32.98
194343049403,Lithuania,47.19
0194343198644,Finland,133.44
0194343190327,Lithuania,0.0
0194343190327,Estonia,0.0
0194343190327,Finland,74.45
0194343198484,Lithuania,0.0
0194343198484,Estonia,0.0
0194343198484,Finland,120.79
0194343140513,Lithuania,43.99
0194343140513,Estonia,40.47
0194343140513,Finland,30.69
0194343140353,Lithuania,44.69
0194343140353,Estonia,39.92
0194343140353,Finland,33.36
194343191232,Lithuania,151.49
194343191232,Estonia,150.29
194343191232,Finland,172.84
194343191201,Lithuania,211.87
194343191201,Latvia,0.0
194343191201,Estonia,0.0
0194343193854,Lithuania,52.48
194343191713,Finland,30.0
0194343141091,Lithuania,147.29
