EAN,Country,Buybox price
0194343028931,Latvia,58.51
0194343028931,Estonia,56.83
0194343028931,Finland,48.43
0194343189383,Lithuania,99.89
0194343189383,Latvia,97.51
0194343189383,Estonia,92.95
0194343189383,Finland,84.1
194343140544,Lithuania,89.89
194343140544,Latvia,90.37
194343140544,Estonia,85.55
194343140551,Lithuania,120.91
194343140551,Latvia,121.15
194343140551,Estonia,114.55
194343140551,Finland,106.56
0194343080482,Lithuania,186.84
0194343080482,Latvia,173.63
0194343080482,Estonia,186.18
0194343041476,Lithuania,159.26
0194343041476,Latvia,157.41
0194343082165,Estonia,64.01
0194343082165,Finland,58.31
0194343010397,Lithuania,0.0
0194343010397,Latvia,0.0
0194343010397,Estonia,48.19
0194343010397,Finland,54.4
0194343010380,Lithuania,35.61
0194343010380,Latvia,26.46
0194343010380,Estonia,30.48
0194343010380,Finland,24.0
0194343040790,Lithuania,117.23
0194343028835,Lithuania,572.53
0194343147239,Lithuania,86.27
0194343147239,Latvia,77.25
0194343147239,Estonia,77.98
0194343147239,Finland,75.07
6955880305186,Lithuania,54.55
6955880305186,Latvia,43.22
6955880305186,Estonia,46.36
6955880305186,Finland,35.11
194343044712,Estonia,49.05
0194343044712,Finland,26.75
0194343012087,Lithuania,26.08
0194343012087,Latvia,25.36
0194343012087,Estonia,28.49
0194343012087,Finland,30.0
0194343017044,Lithuania,349.6
0194343017044,Latvia,338.28
0194343017044,Estonia,347.63
0194343017044,Finland,315.24
0194343017051,Lithuania,357.35
0194343017051,Latvia,346.02
0194343017051,Estonia,355.6
0194343017051,Finland,323.52
0194343082271,Lithuania,75.78
0194343082271,Latvia,59.96
0194343082271,Estonia,64.01
0194343082271,Finland,
0194343082165,Lithuania,75.78
0194343082165,Latvia,62.57
0194343190785,Estonia,41.68
0194343190785,Finland,30.74
0194343100364,Lithuania,67.36
0194343100364,Latvia,55.95
0194343100364,Estonia,63.88
0194343100364,Finland,53.83
0194343107899,Lithuania,86.31
0194343107899,Latvia,78.48
0194343107899,Estonia,79.03
0194343107899,Finland,80.5
0194343018409,Lithuania,83.64
0194343018409,Latvia,67.49
0194343018409,Estonia,70.43
0194343018409,Finland,66.72
0194343038759,Lithuania,51.48
0194343038759,Latvia,51.48
0194343038759,Estonia,51.48
0194343038759,Finland,58.05
0194343044712,Lithuania,44.83
194343044712,Latvia,49.05
0194343146577,Lithuania,183.0
0194343146577,Latvia,178.65
0194343146577,Estonia,185.46
0194343146577,Finland,171.88
194343151748,Lithuania,98.0
194343151748,Latvia,97.03
194343151748,Estonia,99.72
194343151748,Finland,101.19
0194343042053,Lithuania,105.22
194343106854,Lithuania,248.08
6955880387946,Lithuania,103.26
6955880387946,Latvia,88.36
6955880387946,Estonia,96.61
6955880387946,Finland,87.4
0194343016542,Lithuania,
0194343016542,Latvia,0.0
0194343016542,Estonia,0.0
0194343016542,Finland,
0194343190785,Lithuania,49.99
0194343190785,Latvia,41.38
0194343017419,Lithuania,69.24
194343017419,Latvia,61.48
194343017419,Estonia,58.21
0194343017419,Finland,48.8
0194343103297,Lithuania,52.97
0194343103297,Latvia,47.62
0194343103297,Estonia,50.42
0194343103297,Finland,54.19
0194343021614,Lithuania,0.0
0194343021614,Latvia,0.0
0194343021614,Estonia,133.12
0194343021614,Finland,137.92
0194343144986,Lithuania,77.73
0194343144986,Latvia,72.31
0194343144986,Estonia,77.73
0194343144986,Finland,72.1
0194343023793,Lithuania,102.25
0194343023793,Latvia,87.15
0194343023793,Estonia,95.39
0194343023793,Finland,86.11
0194343196190,Estonia,136.37
0194343081953,Lithuania,144.02
0194343081953,Latvia,142.91
0194343081953,Estonia,136.37
0194343081953,Finland,128.75
0194343026909,Lithuania,84.36
0194343026909,Latvia,83.27
0194343026909,Estonia,79.77
0194343026909,Finland,
0194343080802,Lithuania,131.41
0194343080802,Latvia,141.47
0194343080802,Estonia,129.22
0194343020150,Lithuania,67.87
0194343020150,Latvia,67.38
0194343020150,Estonia,67.87
0194343020150,Finland,66.59
0194343081946,Lithuania,90.94
0194343081946,Latvia,87.07
0194343081946,Estonia,86.15
0194343081946,Finland,79.57
0194343077208,Lithuania,152.81
0194343077208,Latvia,165.54
0194343077208,Estonia,132.52
0194343077208,Finland,146.22
0194343190105,Lithuania,74.4
0194343190105,Latvia,55.02
0194343190105,Estonia,63.5
0194343190105,Finland,54.31
0194343013947,Lithuania,88.05
194343013947,Latvia,80.08
194343013947,Estonia,80.08
0194343013947,Finland,65.76
0194343189048,Lithuania,40.13
0194343189048,Latvia,35.77
0194343189048,Finland,
0194343196183,Lithuania,144.02
0194343196183,Latvia,142.91
0194343196183,Estonia,136.37
0194343196190,Lithuania,144.02
0194343196190,Latvia,121.74
0194343036991,Estonia,41.68
0194343036991,Finland,34.59
0194343108360,Lithuania,43.99
0194343108360,Latvia,43.99
0194343108360,Estonia,43.99
0194343147284,Lithuania,40.69
0194343147284,Latvia,40.29
0194343147284,Estonia,39.07
0194343024301,Lithuania,47.72
0194343024301,Latvia,38.95
0194343024301,Estonia,45.48
0194343024301,Finland,36.4
0194343190778,Lithuania,28.44
0194343190778,Latvia,24.0
0194343190778,Estonia,23.55
0194343190778,Finland,27.0
0194343190976,Lithuania,26.09
0194343190976,Latvia,24.0
0194343190976,Estonia,22.17
0194343190976,Finland,20.15
0194343148328,Lithuania,49.99
0194343148328,Latvia,36.78
0194343148328,Estonia,41.68
0194343148328,Finland,30.74
0194343184227,Lithuania,100.89
0194343184227,Latvia,100.89
0194343184227,Estonia,100.89
0194343031606,Lithuania,70.49
0194343031606,Latvia,70.19
0194343031606,Estonia,67.12
0194343000305,Lithuania,118.33
0194343000305,Latvia,118.26
0194343000305,Estonia,97.98
0194343000305,Finland,103.8
0194343080505,Lithuania,94.8
0194343080505,Latvia,90.3
0194343080505,Estonia,91.8
0194343080505,Finland,89.9
0194343036991,Lithuania,49.99
0194343036991,Latvia,36.78
0194343000473,Latvia,38.66
0194343000473,Finland,38.98
0194343147574,Lithuania,95.04
0194343147574,Latvia,84.67
0194343147574,Estonia,86.05
0194343147574,Finland,88.37
0194343194660,Lithuania,55.95
0194343194660,Latvia,47.18
0194343194660,Estonia,47.11
0194343194660,Finland,37.78
0194343043883,Lithuania,84.49
0194343011578,Lithuania,75.3
0194343040929,Lithuania,99.68
0194343040929,Latvia,88.36
0194343040929,Estonia,92.74
0194343040929,Finland,83.36
0194343078434,Lithuania,95.8
0194343078434,Latvia,84.47
0194343078434,Estonia,88.75
0194343078434,Finland,79.21
0194343108438,Latvia,35.99
0194343108438,Estonia,36.39
0194343045320,Lithuania,39.64
0194343045320,Latvia,32.67
0194343045320,Estonia,33.26
0194343045320,Finland,24.0
0194343044217,Lithuania,29.34
0194343044217,Latvia,27.0
0194343044217,Estonia,24.93
0194343044217,Finland,24.0
0194343148267,Lithuania,17.76
0194343148267,Latvia,15.94
0194343148267,Estonia,15.09
0194343148267,Finland,16.08
0194343148359,Lithuania,30.99
0194343148359,Latvia,27.56
0194343148359,Estonia,26.33
0194343148359,Finland,24.0
0194343040769,Lithuania,62.36
0194343000473,Lithuania,43.07
0194343194080,Finland,57.61
0194343034973,Lithuania,58.45
0194343034973,Latvia,52.07
0194343034973,Estonia,50.38
0194343034973,Finland,41.53
0194343034935,Lithuania,60.07
0194343199887,Lithuania,53.34
0194343071435,Lithuania,87.68
0194343071435,Latvia,92.27
0194343071435,Estonia,82.89
0194343071435,Finland,60.2
194343153018,Lithuania,25.11
194343153018,Latvia,24.0
194343153018,Estonia,23.55
194343153018,Finland,24.0
194343153001,Lithuania,25.11
194343153001,Latvia,24.0
194343153001,Estonia,23.55
194343153001,Finland,24.0
0194343108438,Lithuania,35.99
0194343186832,Lithuania,42.08
0194343186832,Latvia,42.83
0194343186832,Estonia,38.85
0194343186832,Finland,27.76
194343032344,Lithuania,229.46
194343032344,Latvia,215.48
194343032344,Estonia,218.95
0194343077390,Lithuania,92.72
0194343077390,Latvia,79.81
0194343077390,Estonia,85.5
0194343077390,Finland,81.98
0194343049397,Lithuania,58.68
0194343049397,Latvia,47.6
0194343049397,Estonia,55.17
0194343027609,Lithuania,74.3
0194343027609,Latvia,59.96
0194343027609,Estonia,70.12
0194343194080,Lithuania,77.48
0194343194080,Latvia,68.05
0194343194080,Estonia,67.55
0194343048109,Lithuania,108.01
0194343048109,Latvia,90.85
0194343048109,Estonia,96.5
0194343048109,Finland,92.77
0194343044774,Lithuania,81.45
0194343044774,Latvia,79.02
0194343044774,Estonia,76.06
0194343044774,Finland,66.52
0194343026435,Lithuania,86.78
0194343026435,Latvia,72.31
0194343026435,Estonia,79.49
0194343026435,Finland,72.1
0194343023045,Lithuania,152.04
0194343023045,Latvia,146.38
0194343023045,Estonia,150.42
0194343023045,Finland,123.84
0194343186825,Lithuania,36.69
0194343186825,Latvia,34.65
0194343186825,Estonia,33.26
0194343186825,Finland,
0194343081885,Latvia,109.39
0194343081885,Estonia,107.59
0194343081885,Finland,
0194343147079,Lithuania,61.14
0194343147079,Latvia,61.14
0194343147079,Estonia,61.14
0194343147079,Finland,64.69
0194343107868,Lithuania,65.02
0194343107868,Latvia,49.65
0194343107868,Estonia,57.11
0194343107868,Finland,48.31
0194343146669,Lithuania,86.14
0194343146669,Latvia,84.17
0194343146669,Estonia,74.01
0194343146669,Finland,68.89
0194343028651,Lithuania,131.12
0194343078403,Lithuania,190.7
0194343078403,Latvia,185.04
0194343078403,Estonia,190.16
0194343078403,Finland,186.73
0194343038643,Latvia,87.15
0194343038643,Estonia,93.44
0194343038643,Finland,86.11
0194343042336,Lithuania,42.29
0194343042336,Latvia,42.91
0194343042336,Estonia,40.62
0194343042336,Finland,44.25
0194343037967,Lithuania,62.99
0194343037967,Latvia,62.64
0194343037967,Estonia,60.0
0194343037967,Finland,69.48
0194343082455,Lithuania,71.99
0194343082455,Latvia,67.49
0194343082455,Estonia,63.96
0194343082455,Finland,57.07
0194343106298,Lithuania,33.58
0194343106298,Latvia,30.14
0194343106298,Estonia,28.54
0194343106298,Finland,26.89
0194343081885,Lithuania,127.36
0194343036335,Latvia,0.0
0194343036335,Estonia,72.77
0194343036335,Finland,62.58
0194343194073,Lithuania,77.06
0194343194073,Latvia,70.39
0194343194073,Estonia,63.26
0194343194073,Finland,59.83
0194343041506,Lithuania,79.21
0194343041506,Latvia,69.84
0194343041506,Estonia,71.41
0194343041506,Finland,69.34
0194343045153,Lithuania,72.17
0194343045153,Latvia,66.33
0194343045153,Estonia,62.57
0194343045153,Finland,54.46
0194343045146,Lithuania,81.82
0194343045146,Latvia,74.17
0194343045146,Estonia,72.98
0194343045146,Finland,70.72
0194343038643,Lithuania,96.6
0194343049540,Estonia,110.11
0194343049540,Finland,126.73
194343188898,Lithuania,72.65
194343188898,Latvia,67.49
194343188898,Estonia,62.91
194343188898,Finland,57.07
0194343039107,Lithuania,76.28
0194343039107,Latvia,59.96
0194343039107,Estonia,70.12
0194343039107,Finland,59.83
0194343029320,Lithuania,46.13
0194343029320,Latvia,32.92
0194343029320,Estonia,37.7
0194343037301,Lithuania,75.78
0194343037301,Latvia,59.96
0194343037301,Estonia,68.17
0194343037301,Finland,59.83
0194343046778,Lithuania,72.18
0194343046778,Latvia,65.93
0194343036335,Lithuania,0.0
0194343189659,Lithuania,160.46
0194343189659,Latvia,154.81
0194343189659,Estonia,159.08
0194343189659,Finland,119.09
0194343189222,Lithuania,160.46
0194343189222,Latvia,154.81
0194343189222,Estonia,159.08
0194343028972,Lithuania,141.8
0194343028972,Latvia,126.94
0194343028972,Estonia,119.84
0194343044101,Lithuania,102.65
0194343044101,Latvia,87.79
0194343044101,Estonia,86.42
0194343044101,Finland,84.21
0194343028965,Lithuania,99.62
0194343028965,Latvia,97.01
0194343028965,Estonia,94.83
0194343028965,Finland,94.94
0194343049540,Lithuania,115.49
0194343049540,Latvia,116.69
0194343040349,Lithuania,73.1
0194343040349,Latvia,63.14
0194343040349,Estonia,62.12
0194343040349,Finland,53.94
0194343147499,Lithuania,66.66
0194343147499,Latvia,55.88
0194343147499,Estonia,52.74
0194343147499,Finland,52.93
0194343029207,Lithuania,40.07
0194343029207,Latvia,38.32
0194343029207,Estonia,40.57
0194343029207,Finland,29.14
0194343024844,Lithuania,79.46
0194343024844,Latvia,79.46
0194343024844,Estonia,79.46
0194343024844,Finland,75.43
0194343031569,Lithuania,91.94
0194343031569,Latvia,80.62
0194343031569,Estonia,77.99
0194343031569,Finland,84.47
0194343185224,Lithuania,68.99
0194343185224,Latvia,69.47
0194343185224,Estonia,68.6
0194343185224,Finland,60.14
0194343185231,Lithuania,62.52
0194343185231,Latvia,54.97
0194343185231,Estonia,53.01
0194343185231,Finland,44.64
0194343185217,Lithuania,46.89
0194343185217,Latvia,47.06
0194343185217,Estonia,44.78
0194343185217,Finland,44.64
0194343103495,Lithuania,122.89
0194343103495,Latvia,106.92
0194343103495,Estonia,116.59
0194343103495,Finland,108.17
0194343038698,Lithuania,37.29
0194343038698,Latvia,31.23
0194343038698,Estonia,31.88
0194343038698,Finland,24.0
0194343071466,Lithuania,104.33
0194343071466,Latvia,108.09
0194343071466,Estonia,93.47
0194343071466,Finland,94.39
0194343042756,Lithuania,95.49
0194343042756,Latvia,93.99
0194343042756,Estonia,89.84
0194343042756,Finland,95.76
0194343043630,Lithuania,61.09
0194343043630,Latvia,58.78
0194343043630,Estonia,58.21
0194343043630,Finland,48.8
0194343044293,Lithuania,113.19
0194343044293,Latvia,113.19
0194343044293,Estonia,113.19
0194343044293,Finland,106.79
0194343031293,Lithuania,119.81
0194343031293,Latvia,109.39
0194343031293,Estonia,117.3
0194343031293,Finland,110.93
0194343041001,Finland,57.59
0194343041018,Lithuania,66.66
0194343041018,Latvia,49.67
0194343041018,Estonia,52.99
0194343041018,Finland,52.93
0194343080826,Lithuania,110.73
0194343080826,Latvia,104.44
0194343080826,Estonia,101.38
0194343080826,Finland,107.94
00194343032153,Lithuania,127.03
00194343032153,Latvia,109.39
00194343032153,Estonia,121.18
00194343032153,Finland,113.45
00194343032146,Lithuania,122.2
00194343032146,Latvia,104.44
00194343032146,Estonia,115.87
00194343032146,Finland,107.94
0194343081106,Lithuania,169.31
0194343081106,Latvia,187.23
0194343081106,Estonia,164.29
0194343108445,Finland,48.28
194343036212,Lithuania,279.64
194343036212,Latvia,279.64
194343036212,Estonia,242.36
194343036212,Finland,235.79
194343036199,Lithuania,265.4
194343036199,Latvia,241.68
194343036199,Estonia,222.82
194343036199,Finland,
194343036236,Lithuania,315.54
194343036236,Latvia,315.54
194343036236,Estonia,281.28
194343036236,Finland,366.62
194343036229,Lithuania,316.98
194343036229,Latvia,291.11
194343036229,Estonia,262.9
194343036229,Finland,290.45
0194343041001,Lithuania,70.52
0194343041001,Latvia,60.24
0194343041001,Estonia,58.15
0194343034812,Finland,51.8
0194343034805,Lithuania,66.66
0194343034805,Latvia,49.67
0194343034805,Estonia,54.49
0194343034805,Finland,51.8
0194343048512,Lithuania,82.32
0194343048512,Latvia,77.86
0194343048512,Estonia,78.11
0194343048512,Finland,77.75
0194343048529,Lithuania,91.5
0194343048529,Latvia,83.02
0194343048529,Estonia,87.24
0194343048529,Finland,83.94
0194343108452,Lithuania,74.72
0194343108452,Latvia,67.54
0194343108452,Estonia,63.41
0194343108452,Finland,65.34
0194343108445,Lithuania,60.1
0194343108445,Latvia,53.35
0194343108445,Estonia,51.78
194343150772,Finland,31.23
0194343041254,Lithuania,46.17
0194343041254,Latvia,41.75
0194343041254,Estonia,39.31
0194343041254,Finland,34.33
0194343041247,Lithuania,33.2
0194343041247,Latvia,32.97
0194343041247,Estonia,31.88
0194343041247,Finland,27.0
0194343041230,Lithuania,40.18
0194343041230,Latvia,35.13
0194343041230,Estonia,33.01
0194343041230,Finland,28.12
0194343141435,Lithuania,92.45
0194343141435,Latvia,75.46
0194343141435,Estonia,83.36
0194343141435,Finland,83.94
0194343034812,Lithuania,66.66
0194343034812,Latvia,49.67
0194343034812,Estonia,55.92
0194343036113,Finland,149.07
0194343033631,Lithuania,46.17
0194343033631,Latvia,41.75
0194343033631,Estonia,39.31
0194343033631,Finland,38.15
0194343033563,Lithuania,37.51
0194343033563,Latvia,33.67
0194343033563,Estonia,32.1
0194343033563,Finland,27.0
194343150789,Lithuania,59.07
194343150789,Latvia,57.23
194343150789,Estonia,55.92
194343150789,Finland,52.93
194343150765,Lithuania,43.29
194343150765,Latvia,43.49
194343150765,Estonia,42.07
194343150765,Finland,37.42
194343150772,Lithuania,43.39
194343150772,Latvia,37.49
194343150772,Estonia,36.52
0194343184463,Finland,90.25
194343036274,Lithuania,304.09
194343036274,Latvia,278.75
194343036274,Estonia,286.44
194343036274,Finland,276.67
194343038780,Lithuania,76.37
194343038780,Latvia,74.37
194343038780,Estonia,73.99
194343038780,Finland,60.84
0194343012179,Lithuania,39.59
0194343012179,Latvia,24.0
0194343012179,Estonia,29.04
0194343012179,Finland,26.75
0194343042435,Lithuania,149.96
194343042435,Latvia,159.58
194343042435,Estonia,151.08
0194343042435,Finland,139.64
0194343036113,Lithuania,142.58
0194343036113,Latvia,142.58
0194343036113,Estonia,142.58
0194343044491,Latvia,43.72
0194343044491,Estonia,43.2
0194343035390,Lithuania,84.67
0194343035390,Latvia,76.02
0194343035390,Estonia,80.92
0194343035390,Finland,76.22
0194343035406,Lithuania,83.12
0194343035406,Latvia,69.84
0194343035406,Estonia,80.71
0194343035406,Finland,70.86
0194343035413,Lithuania,81.18
0194343035413,Latvia,64.91
0194343035413,Estonia,75.42
0194343035413,Finland,65.34
194343188621,Lithuania,100.46
194343188621,Estonia,97.42
194343188621,Finland,90.25
0194343184463,Lithuania,100.46
0194343184463,Latvia,106.65
0194343184463,Estonia,97.42
0194343141725,Lithuania,55.45
0194343141725,Latvia,49.77
0194343141725,Estonia,47.61
0194343141725,Finland,38.78
0194343035253,Lithuania,55.45
0194343035253,Latvia,49.52
0194343035253,Estonia,47.61
0194343035253,Finland,38.78
0194343197470,Lithuania,23.54
0194343197470,Latvia,21.13
0194343197470,Estonia,20.0
0194343197470,Finland,21.3
0194343037417,Lithuania,
0194343037417,Latvia,46.72
0194343037417,Finland,
0194343045269,Lithuania,40.18
0194343045269,Latvia,35.13
0194343045269,Estonia,33.26
0194343045269,Finland,25.0
0194343044491,Lithuania,51.04
0194343048253,Lithuania,26.33
0194343048253,Latvia,24.13
0194343048253,Estonia,22.37
0194343048253,Finland,24.0
0194343030401,Lithuania,59.51
0194343030401,Latvia,53.35
0194343030401,Estonia,51.28
0194343030401,Finland,51.19
0194343035581,Lithuania,55.45
0194343035581,Latvia,47.43
0194343035581,Estonia,47.61
0194343035581,Finland,38.78
0194343031026,Lithuania,47.16
0194343031026,Latvia,34.02
0194343031026,Estonia,38.26
0194343031026,Finland,29.36
0194343035932,Lithuania,37.81
0194343035932,Latvia,32.92
0194343035932,Estonia,35.76
0194343035932,Finland,26.6
0194343103631,Finland,36.02
0194343047720,Lithuania,206.86
0194343047720,Latvia,206.86
0194343047720,Estonia,206.86
0194343188751,Lithuania,32.61
0194343188751,Latvia,29.77
0194343188751,Estonia,27.71
0194343188751,Finland,27.0
0194343188744,Lithuania,32.61
0194343188744,Latvia,29.77
0194343188744,Estonia,27.71
0194343188744,Finland,24.0
0194343188737,Lithuania,32.61
0194343188737,Latvia,29.77
0194343188737,Estonia,27.71
0194343188737,Finland,24.0
0194343036038,Lithuania,30.99
0194343036038,Latvia,28.31
0194343036038,Estonia,26.33
0194343036038,Finland,24.0
0194343029948,Estonia,16.02
0194343029948,Finland,17.06
0194343194271,Lithuania,110.36
0194343194271,Latvia,115.67
0194343194271,Estonia,107.59
0194343194271,Finland,75.61
0194343008981,Lithuania,110.36
0194343008981,Latvia,115.67
0194343008981,Estonia,107.59
0194343008981,Finland,75.61
0194343080659,Lithuania,110.36
0194343080659,Latvia,115.67
0194343080659,Estonia,107.59
0194343080659,Finland,75.61
0194343081656,Lithuania,110.36
0194343081656,Latvia,98.53
0194343081656,Estonia,107.59
0194343103631,Lithuania,48.53
