EAN,Country,Buybox price
0194343010397,Finland,54.4
0194343010380,Lithuania,34.64
0194343010380,Latvia,26.98
0194343010380,Estonia,30.48
0194343010380,Finland,24.0
0194343040790,Lithuania,121.48
0194343028835,Lithuania,580.53
0194343147239,Lithuania,92.26
0194343147239,Latvia,81.88
0194343147239,Estonia,87.92
0194343147239,Finland,80.32
0194343038759,Estonia,51.48
0194343038759,Finland,58.05
0194343044712,Lithuania,45.7
194343044712,Latvia,49.05
194343044712,Estonia,49.05
0194343044712,Finland,26.75
0194343012087,Lithuania,26.08
0194343012087,Latvia,26.08
0194343012087,Estonia,30.67
0194343012087,Finland,35.16
0194343017044,Lithuania,360.1
0194343017044,Latvia,348.78
0194343017044,Estonia,349.74
0194343017044,Finland,320.49
0194343017051,Lithuania,360.74
0194343017051,Latvia,345.43
0194343017051,Estonia,351.19
0194343017051,Finland,323.97
0194343082271,Lithuania,59.73
0194343082271,Latvia,48.52
0194343016542,Estonia,0.0
0194343016542,Finland,
0194343190785,Lithuania,50.95
0194343190785,Latvia,42.17
0194343190785,Estonia,41.68
0194343190785,Finland,30.74
0194343100364,Lithuania,67.36
0194343100364,Latvia,55.49
0194343100364,Estonia,63.2
0194343100364,Finland,59.44
0194343107899,Lithuania,85.24
0194343107899,Latvia,79.99
0194343107899,Estonia,79.28
0194343107899,Finland,80.5
0194343018409,Lithuania,88.5
0194343018409,Latvia,73.7
0194343018409,Estonia,75.18
0194343018409,Finland,71.97
0194343038759,Lithuania,51.48
0194343038759,Latvia,51.48
0194343023793,Lithuania,86.1
0194343023793,Latvia,75.22
0194343023793,Estonia,81.07
0194343023793,Finland,71.23
0194343146577,Lithuania,145.3
0194343146577,Latvia,145.3
0194343146577,Estonia,145.3
0194343146577,Finland,185.04
194343151748,Lithuania,95.74
194343151748,Latvia,94.74
194343151748,Estonia,99.72
194343151748,Finland,101.19
0194343042053,Lithuania,93.19
194343106854,Lithuania,248.08
6955880387946,Lithuania,100.64
6955880387946,Latvia,90.05
6955880387946,Estonia,84.55
6955880387946,Finland,87.4
0194343016542,Lithuania,
0194343016542,Latvia,0.0
0194343081946,Lithuania,88.44
0194343081946,Latvia,86.82
0194343081946,Estonia,86.15
0194343081946,Finland,76.72
0194343017419,Lithuania,68.25
194343017419,Latvia,61.48
194343017419,Estonia,58.21
0194343017419,Finland,48.8
0194343103297,Lithuania,52.97
0194343103297,Latvia,47.62
0194343103297,Estonia,49.92
0194343103297,Finland,49.99
0194343021614,Lithuania,0.0
0194343021614,Latvia,0.0
0194343021614,Estonia,133.12
0194343021614,Finland,137.92
0194343144986,Lithuania,77.48
0194343144986,Latvia,73.7
0194343144986,Estonia,77.48
0194343144986,Finland,72.1
0194343196183,Latvia,0.0
0194343196183,Estonia,136.37
0194343196190,Lithuania,123.04
0194343196190,Latvia,105.19
0194343196190,Estonia,114.5
0194343081953,Lithuania,146.8
0194343081953,Latvia,145.67
0194343081953,Estonia,136.37
0194343081953,Finland,128.75
0194343026909,Lithuania,90.02
0194343026909,Latvia,90.02
0194343026909,Estonia,90.02
0194343026909,Finland,84.82
0194343080802,Lithuania,129.74
0194343080802,Latvia,139.74
0194343080802,Estonia,129.22
0194343020150,Lithuania,67.87
0194343020150,Latvia,67.62
0194343020150,Estonia,67.62
0194343020150,Finland,66.59
0194343190976,Lithuania,32.61
0194343190976,Latvia,24.35
0194343190976,Estonia,27.46
0194343190976,Finland,24.0
0194343077208,Lithuania,163.31
0194343077208,Latvia,153.74
0194343077208,Estonia,154.04
0194343077208,Finland,151.47
0194343190105,Lithuania,59.66
0194343190105,Latvia,45.24
0194343190105,Estonia,51.84
0194343190105,Finland,42.46
0194343013947,Lithuania,88.05
194343013947,Latvia,80.08
194343013947,Estonia,80.08
0194343013947,Finland,65.76
0194343189048,Lithuania,40.13
0194343189048,Latvia,35.02
0194343189048,Finland,
0194343196183,Lithuania,144.02
0194343080505,Estonia,89.8
0194343080505,Finland,90.24
0194343036991,Lithuania,47.99
0194343036991,Latvia,37.49
0194343036991,Estonia,41.68
0194343036991,Finland,34.59
0194343108360,Lithuania,45.99
0194343108360,Latvia,45.99
0194343108360,Estonia,45.99
0194343147284,Lithuania,40.69
0194343147284,Latvia,40.29
0194343147284,Estonia,39.07
0194343024301,Lithuania,47.72
0194343024301,Latvia,39.7
0194343024301,Estonia,45.48
0194343024301,Finland,36.4
0194343190778,Lithuania,28.23
0194343190778,Latvia,24.0
0194343190778,Estonia,23.3
0194343190778,Finland,27.0
0194343078434,Lithuania,80.64
0194343078434,Latvia,72.89
0194343078434,Estonia,75.43
0194343078434,Finland,65.35
0194343148328,Lithuania,48.74
0194343148328,Latvia,37.49
0194343148328,Estonia,41.68
0194343148328,Finland,30.74
0194343184227,Lithuania,100.89
0194343184227,Latvia,100.89
0194343184227,Estonia,100.89
0194343031606,Lithuania,70.49
0194343031606,Latvia,70.19
0194343031606,Estonia,67.12
0194343000305,Lithuania,118.69
0194343000305,Latvia,118.49
0194343000305,Estonia,98.23
0194343000305,Finland,103.8
0194343080505,Lithuania,93.64
0194343080505,Latvia,89.24
0194343148359,Estonia,26.33
0194343148359,Finland,26.22
0194343040769,Lithuania,62.36
0194343000473,Lithuania,43.07
0194343000473,Latvia,38.66
0194343000473,Finland,43.26
0194343147574,Lithuania,77.61
0194343147574,Latvia,70.93
0194343147574,Estonia,71.47
0194343147574,Finland,71.59
0194343194660,Lithuania,43.44
0194343194660,Latvia,36.86
0194343194660,Estonia,36.33
0194343194660,Finland,27.3
0194343043883,Lithuania,84.24
0194343011578,Lithuania,63.22
0194343040929,Lithuania,75.47
0194343040929,Latvia,68.41
0194343040929,Estonia,70.92
0194343040929,Finland,60.66
194343153001,Latvia,24.0
194343153001,Estonia,23.55
194343153001,Finland,24.0
0194343108438,Lithuania,35.99
0194343108438,Latvia,35.99
0194343108438,Estonia,36.39
0194343045320,Lithuania,31.82
0194343045320,Latvia,27.39
0194343045320,Estonia,27.46
0194343045320,Finland,24.0
0194343044217,Lithuania,29.34
0194343044217,Latvia,25.49
0194343044217,Estonia,24.93
0194343044217,Finland,24.0
0194343148267,Lithuania,17.76
0194343148267,Latvia,15.94
0194343148267,Estonia,15.09
0194343148267,Finland,16.08
0194343148359,Lithuania,30.99
0194343148359,Latvia,26.89
0194343027609,Estonia,70.12
0194343194080,Lithuania,78.97
0194343194080,Latvia,67.24
0194343194080,Estonia,67.05
0194343194080,Finland,57.61
0194343034973,Lithuania,31.11
0194343034973,Latvia,27.78
0194343034973,Estonia,26.8
0194343034973,Finland,21.97
0194343034935,Lithuania,57.78
0194343199887,Lithuania,51.04
0194343071435,Lithuania,85.74
0194343071435,Latvia,88.73
0194343071435,Estonia,79.39
0194343071435,Finland,60.2
194343153018,Lithuania,26.58
194343153018,Latvia,24.0
194343153018,Estonia,24.68
194343153018,Finland,24.0
194343153001,Lithuania,25.11
0194343186825,Lithuania,25.98
0194343186825,Latvia,23.42
0194343186825,Estonia,23.55
0194343186825,Finland,24.0
0194343186832,Lithuania,42.89
0194343186832,Latvia,40.96
0194343186832,Estonia,38.01
0194343186832,Finland,27.76
194343032344,Lithuania,206.15
194343032344,Latvia,199.49
194343032344,Estonia,199.49
0194343077390,Lithuania,91.89
0194343077390,Latvia,77.64
0194343077390,Estonia,83.5
0194343077390,Finland,81.98
0194343049397,Lithuania,72.26
0194343049397,Latvia,58.74
0194343049397,Estonia,66.93
0194343027609,Lithuania,73.65
0194343027609,Latvia,61.11
0194343078403,Lithuania,148.05
0194343078403,Latvia,143.84
0194343078403,Estonia,147.65
0194343078403,Finland,146.48
0194343048109,Lithuania,108.74
0194343048109,Latvia,92.6
0194343048109,Estonia,89.81
0194343048109,Finland,92.77
0194343044774,Lithuania,78.44
0194343044774,Latvia,80.54
0194343044774,Estonia,69.77
0194343044774,Finland,66.52
0194343026435,Lithuania,88.45
0194343026435,Latvia,73.7
0194343026435,Estonia,79.49
0194343026435,Finland,72.1
0194343023045,Lithuania,150.94
0194343023045,Latvia,145.44
0194343023045,Estonia,148.44
0194343023045,Finland,123.84
0194343106298,Latvia,30.14
0194343106298,Estonia,28.54
0194343106298,Finland,24.0
0194343081885,Lithuania,127.99
0194343081885,Latvia,109.49
0194343081885,Estonia,108.09
0194343081885,Finland,
0194343147079,Lithuania,61.14
0194343147079,Latvia,61.14
0194343147079,Estonia,61.14
0194343147079,Finland,64.69
0194343107868,Lithuania,67.01
0194343107868,Latvia,59.86
0194343107868,Estonia,65.86
0194343107868,Finland,53.81
0194343146669,Lithuania,84.66
0194343146669,Latvia,90.21
0194343146669,Estonia,82.78
0194343146669,Finland,74.57
0194343028651,Lithuania,133.66
0194343045146,Latvia,70.34
0194343045146,Estonia,68.52
0194343045146,Finland,65.21
0194343038643,Lithuania,73.43
0194343038643,Latvia,65.35
0194343038643,Estonia,71.26
0194343038643,Finland,63.02
0194343042336,Lithuania,42.29
0194343042336,Latvia,42.91
0194343042336,Estonia,40.62
0194343042336,Finland,47.05
0194343037967,Lithuania,62.99
0194343037967,Latvia,61.74
0194343037967,Estonia,60.0
0194343037967,Finland,63.96
0194343082455,Lithuania,69.64
0194343082455,Latvia,66.64
0194343082455,Estonia,61.16
0194343082455,Finland,57.07
0194343106298,Lithuania,33.58
0194343037301,Finland,59.83
0194343046778,Lithuania,72.18
0194343046778,Latvia,65.93
0194343036335,Lithuania,0.0
0194343036335,Latvia,0.0
0194343036335,Estonia,72.77
0194343036335,Finland,62.58
0194343194073,Lithuania,77.06
0194343194073,Latvia,70.39
0194343194073,Estonia,63.26
0194343194073,Finland,59.83
0194343041506,Lithuania,73.68
0194343041506,Latvia,68.09
0194343041506,Estonia,64.52
0194343041506,Finland,57.35
0194343045153,Lithuania,71.81
0194343045153,Latvia,71.14
0194343045153,Estonia,64.42
0194343045153,Finland,59.71
0194343045146,Lithuania,75.5
0194343028965,Estonia,98.92
0194343028965,Finland,103.8
0194343049540,Lithuania,115.49
0194343049540,Latvia,115.49
0194343049540,Estonia,110.11
0194343049540,Finland,128.75
194343188898,Lithuania,59.74
194343188898,Latvia,56.96
194343188898,Estonia,52.74
194343188898,Finland,46.04
0194343039107,Lithuania,74.24
0194343039107,Latvia,61.11
0194343039107,Estonia,70.12
0194343039107,Finland,59.83
0194343029320,Lithuania,42.34
0194343029320,Latvia,33.54
0194343029320,Estonia,37.7
0194343037301,Lithuania,74.74
0194343037301,Latvia,61.11
0194343037301,Estonia,68.17
0194343031569,Lithuania,93.71
0194343031569,Latvia,82.16
0194343031569,Estonia,78.24
0194343031569,Finland,84.47
0194343189659,Lithuania,170.96
0194343189659,Latvia,165.31
0194343189659,Estonia,167.83
0194343189659,Finland,125.55
0194343189222,Lithuania,170.96
0194343189222,Latvia,165.31
0194343189222,Estonia,167.83
0194343028972,Lithuania,128.47
0194343028972,Latvia,110.22
0194343028972,Estonia,119.84
0194343044101,Lithuania,80.48
0194343044101,Latvia,71.59
0194343044101,Estonia,68.41
0194343044101,Finland,65.45
0194343028965,Lithuania,97.21
0194343028965,Latvia,98.88
0194343038698,Lithuania,31.9
0194343038698,Latvia,27.39
0194343038698,Estonia,27.71
0194343038698,Finland,24.0
0194343040349,Lithuania,60.95
0194343040349,Latvia,54.0
0194343040349,Estonia,52.66
0194343040349,Finland,44.29
0194343147499,Lithuania,54.74
0194343147499,Latvia,48.09
0194343147499,Estonia,46.86
0194343147499,Finland,43.63
0194343029207,Lithuania,40.07
0194343029207,Latvia,35.57
0194343029207,Estonia,37.07
0194343029207,Finland,43.38
0194343024844,Lithuania,79.34
0194343024844,Latvia,79.34
0194343024844,Estonia,79.34
0194343024844,Finland,75.32
0194343031293,Lithuania,105.02
0194343031293,Latvia,95.12
0194343031293,Estonia,100.07
0194343031293,Finland,93.01
0194343185224,Lithuania,68.83
0194343185224,Latvia,68.54
0194343185224,Estonia,68.6
0194343185224,Finland,60.14
0194343185231,Lithuania,72.47
0194343185231,Latvia,65.85
0194343185231,Estonia,66.52
0194343185231,Finland,53.49
0194343185217,Lithuania,46.89
0194343185217,Latvia,46.49
0194343185217,Estonia,44.78
0194343185217,Finland,48.99
0194343103495,Lithuania,125.26
0194343103495,Latvia,108.97
0194343103495,Estonia,116.59
0194343103495,Finland,108.17
00194343032146,Finland,94.85
0194343081106,Lithuania,169.31
0194343081106,Latvia,0.0
0194343081106,Estonia,164.29
0194343071466,Lithuania,83.69
0194343071466,Latvia,85.36
0194343071466,Estonia,77.4
0194343071466,Finland,73.99
0194343042756,Lithuania,92.99
0194343042756,Latvia,92.69
0194343042756,Estonia,88.24
0194343042756,Finland,95.76
0194343043630,Lithuania,61.09
0194343043630,Latvia,57.74
0194343043630,Estonia,58.21
0194343043630,Finland,48.8
0194343044293,Lithuania,112.94
0194343044293,Latvia,112.94
0194343044293,Estonia,112.94
0194343044293,Finland,106.79
194343036229,Finland,290.45
0194343041001,Lithuania,65.1
0194343041001,Latvia,60.44
0194343041001,Estonia,55.9
0194343041001,Finland,57.59
0194343041018,Lithuania,64.44
0194343041018,Latvia,48.74
0194343041018,Estonia,52.99
0194343041018,Finland,52.93
0194343080826,Lithuania,100.06
0194343080826,Latvia,94.48
0194343080826,Estonia,91.39
0194343080826,Finland,94.85
00194343032153,Lithuania,105.63
00194343032153,Latvia,94.48
00194343032153,Estonia,103.28
00194343032153,Finland,94.85
00194343032146,Lithuania,110.12
00194343032146,Latvia,93.66
00194343032146,Estonia,101.05
0194343108452,Finland,65.34
0194343108445,Lithuania,59.69
0194343108445,Latvia,54.38
0194343108445,Estonia,49.58
0194343108445,Finland,48.28
194343036212,Lithuania,0.0
194343036212,Latvia,0.0
194343036212,Estonia,260.36
194343036212,Finland,247.19
194343036199,Lithuania,270.52
194343036199,Latvia,246.33
194343036199,Estonia,225.82
194343036199,Finland,
194343036236,Lithuania,303.92
194343036236,Latvia,303.92
194343036236,Estonia,263.4
194343036236,Finland,366.62
194343036229,Lithuania,315.75
194343036229,Latvia,290.19
194343036229,Estonia,265.9
0194343141435,Finland,83.94
0194343034812,Lithuania,65.39
0194343034812,Latvia,50.63
0194343034812,Estonia,53.24
0194343034812,Finland,51.8
0194343034805,Lithuania,61.53
0194343034805,Latvia,50.63
0194343034805,Estonia,52.74
0194343034805,Finland,51.8
0194343048512,Lithuania,81.44
0194343048512,Latvia,76.74
0194343048512,Estonia,76.64
0194343048512,Finland,77.75
0194343048529,Lithuania,88.92
0194343048529,Latvia,84.61
0194343048529,Estonia,87.24
0194343048529,Finland,83.94
0194343108452,Lithuania,74.14
0194343108452,Latvia,68.83
0194343108452,Estonia,61.41
194343150765,Finland,37.42
194343150772,Lithuania,41.49
194343150772,Latvia,35.74
194343150772,Estonia,36.27
194343150772,Finland,31.23
0194343041254,Lithuania,45.08
0194343041254,Latvia,39.74
0194343041254,Estonia,39.06
0194343041254,Finland,34.33
0194343041247,Lithuania,33.2
0194343041247,Latvia,32.97
0194343041247,Estonia,31.85
0194343041247,Finland,27.0
0194343041230,Lithuania,36.39
0194343041230,Latvia,35.13
0194343041230,Estonia,33.26
0194343041230,Finland,28.12
0194343141435,Lithuania,94.22
0194343141435,Latvia,76.91
0194343141435,Estonia,83.36
0194343042435,Finland,139.64
0194343036113,Lithuania,120.01
0194343036113,Latvia,122.15
0194343036113,Estonia,131.41
0194343036113,Finland,128.4
0194343033631,Lithuania,45.67
0194343033631,Latvia,40.99
0194343033631,Estonia,39.06
0194343033631,Finland,38.15
0194343033563,Lithuania,37.51
0194343033563,Latvia,33.67
0194343033563,Estonia,31.85
0194343033563,Finland,27.0
194343150789,Lithuania,59.97
194343150789,Latvia,58.32
194343150789,Estonia,57.07
194343150789,Finland,52.93
194343150765,Lithuania,43.29
194343150765,Latvia,41.74
194343150765,Estonia,41.82
194343188621,Finland,90.25
0194343184463,Lithuania,101.24
0194343184463,Latvia,107.44
0194343184463,Estonia,97.42
0194343184463,Finland,90.25
194343036274,Lithuania,309.94
194343036274,Latvia,284.12
194343036274,Estonia,257.13
194343036274,Finland,276.67
194343038780,Lithuania,76.37
194343038780,Latvia,74.37
194343038780,Estonia,73.99
194343038780,Finland,60.84
0194343012179,Lithuania,35.4
0194343012179,Latvia,24.0
0194343012179,Estonia,29.04
0194343012179,Finland,26.75
0194343042435,Lithuania,152.84
194343042435,Latvia,159.58
194343042435,Estonia,151.08
0194343045269,Latvia,43.66
0194343045269,Estonia,41.32
0194343045269,Finland,32.82
0194343044491,Lithuania,49.99
0194343044491,Latvia,42.99
0194343044491,Estonia,42.7
0194343035390,Lithuania,77.86
0194343035390,Latvia,61.71
0194343035390,Estonia,68.8
0194343035390,Finland,58.96
0194343035406,Lithuania,80.02
0194343035406,Latvia,71.19
0194343035406,Estonia,80.71
0194343035406,Finland,70.86
0194343035413,Lithuania,79.64
0194343035413,Latvia,66.15
0194343035413,Estonia,75.42
0194343035413,Finland,65.34
194343188621,Lithuania,101.99
194343188621,Estonia,97.42
0194343035932,Lithuania,38.57
0194343035932,Latvia,33.54
0194343035932,Estonia,35.76
0194343035932,Finland,26.6
0194343141725,Lithuania,55.45
0194343141725,Latvia,50.02
0194343141725,Estonia,47.36
0194343141725,Finland,38.78
0194343035253,Lithuania,55.7
0194343035253,Latvia,49.14
0194343035253,Estonia,47.36
0194343035253,Finland,38.78
0194343197470,Lithuania,23.54
0194343197470,Latvia,21.13
0194343197470,Estonia,20.0
0194343197470,Finland,21.3
0194343037417,Lithuania,41.4
0194343037417,Latvia,33.41
0194343037417,Finland,30.52
0194343045269,Lithuania,48.48
0194343036038,Lithuania,30.99
0194343036038,Latvia,27.81
